date,title,title_detail,url
2024/06/11,愛媛県 西条市（痴漢）,（愛媛）西条市神拝で痴漢　６月６日午後,http://this.kiji.is/1173169497134989890?c=134733695793120758
2024/04/25,兵庫県 加西市（サル出没）,（兵庫）加西市加西市役所周辺地域でサル出没　４月２５日,http://this.kiji.is/1156059144758788564?c=134733695793120758
2024/05/28,神奈川県 大磯町（暴行）,（神奈川）大磯町大磯で暴行　５月１７日から２３日,http://this.kiji.is/1168032808799240585?c=134733695793120758
2024/06/11,愛媛県 松前町（つきまとい）,（愛媛）松前町永田付近でつきまとい　６月６日夜,http://this.kiji.is/1173168569807290879?c=134733695793120758
2024/04/25,大阪府 大阪市西成区（下半身露出）,（大阪）大阪市西成区長橋２丁目付近で下半身露出　４月２５日朝,http://this.kiji.is/1156058586078019990?c=134733695793120758
2024/05/28,福岡県 糸田町（排尿）,（福岡）糸田町で排尿　５月２５日午後,http://this.kiji.is/1168032417834927072?c=134733695793120758
2024/06/11,兵庫県 西宮市（暴行）,（兵庫）西宮市甲風園１丁目で暴行　６月７日夕方,http://this.kiji.is/1173167721551479729?c=134733695793120758
2024/04/25,愛知県 阿久比町（部品狙い）,（愛知）阿久比町卯坂で部品狙い　４月１３日,http://this.kiji.is/1156057911269295064?c=134733695793120758
2024/05/28,茨城県 下妻市（車上狙い）,（茨城）下妻市福田で連続車上狙い　５月２７日から２８日,http://this.kiji.is/1168031654387532303?c=134733695793120758
2024/06/11,広島県 呉市（自動車破壊）,（広島）呉市広三芦で自動車破壊　５月２７日から２９日,http://this.kiji.is/1173167609146032502?c=134733695793120758
2024/04/25,新潟県 村上市（クマ出没）,（新潟）村上市桑川でクマ出没　４月２５日午前,http://this.kiji.is/1156056734403445294?c=134733695793120758
2024/05/28,静岡県 袋井市（盗撮）,（静岡）袋井市浅岡で盗撮　５月２２日夕方,http://this.kiji.is/1168031411208946475?c=134733695793120758
2024/06/11,広島県 広島市安佐北区（自動車破壊）,（広島）広島市安佐北区落合で自動車破壊　６月５日夜,http://this.kiji.is/1173166744338071994?c=134733695793120758
2024/04/25,山梨県 甲府市（イノシシ出没）,（山梨）甲府市和田町付近でイノシシ出没　４月２５日午前,http://this.kiji.is/1156056286137697064?c=134733695793120758
2024/05/28,大阪府 堺市堺区（声かけ）,（大阪）堺市堺区熊野町東３丁付近で声かけ　５月２７日午後,http://this.kiji.is/1168030866987697021?c=134733695793120758
2024/06/11,福岡県 北九州市小倉南区（つきまとい）,（福岡）北九州市小倉南区八幡町付近でつきまとい　６月１０日午後,http://this.kiji.is/1173165823843893714?c=134733695793120758
2024/04/25,茨城県 神栖市（つきまとい）,（茨城）神栖市大野原２丁目でつきまとい　４月２４日夕方,http://this.kiji.is/1156056110186922630?c=134733695793120758
2024/05/28,愛知県 東浦町（つきまとい）,（愛知）東浦町石浜三本松でつきまとい　５月２７日夕方,http://this.kiji.is/1168030280390606875?c=134733695793120758
2024/06/11,神奈川県 横浜市緑区（バイク盗）,（神奈川）横浜市緑区竹山でバイク盗　６月６日から７日,http://this.kiji.is/1173165207301112291?c=134733695793120758
2024/04/25,北海道 根室市（クマ出没）,（北海道）根室市東梅でクマ出没　４月２５日午前,http://this.kiji.is/1156055015039009319?c=134733695793120758
2024/05/28,愛知県 名古屋市中川区（のぞき）,（愛知）名古屋市中川区月島町でのぞきの疑い　５月２７日深夜,http://this.kiji.is/1168029442144207307?c=134733695793120758
2024/06/11,長野県 飯田市（盗撮）,（長野）飯田市座光寺で盗撮の疑い　６月１１日朝,http://this.kiji.is/1173164453151703568?c=134733695793120758
2024/04/25,岐阜県 垂井町（下半身露出）,（岐阜）垂井町で下半身露出　４月２４日深夜,http://this.kiji.is/1156054632588984992?c=134733695793120758
2024/05/28,福岡県 北九州市若松区（つきまとい）,（福岡）北九州市若松区宮丸２丁目付近でつきまとい　５月２７日深夜,http://this.kiji.is/1168026934205284539?c=134733695793120758
2024/06/11,長野県 佐久市（暴行）,（長野）佐久市臼田で暴行　６月１１日朝,http://this.kiji.is/1173163996318761843?c=134733695793120758
2024/04/25,熊本県 菊池市（シカ出没）,（熊本）菊池市泗水町田島でシカ出没　４月２５日,http://this.kiji.is/1156054286256504928?c=134733695793120758
2024/05/28,神奈川県 逗子市（室内盗撮）,（神奈川）逗子市逗子７丁目で室内盗撮　５月２７日夜,http://this.kiji.is/1168025388639879211?c=134733695793120758
2024/06/11,広島県 竹原市（強盗）,（広島）竹原市で強盗　６月１０日朝,http://this.kiji.is/1173162939815952411?c=134733695793120758
2024/04/25,神奈川県 海老名市（盗撮）,（神奈川）海老名市中野３丁目で盗撮の疑い　４月２３日朝,http://this.kiji.is/1156053900002770969?c=134733695793120758
2024/05/28,神奈川県 横浜市瀬谷区（つきまとい）,（神奈川）横浜市瀬谷区三ツ境でつきまとい　５月２７日夜,http://this.kiji.is/1168023474567036960?c=134733695793120758
2024/06/11,東京都 千代田区（暴行）,（東京）千代田区三番町で暴行　６月１０日午後,http://this.kiji.is/1173159479508337121?c=134733695793120758
2024/04/25,東京都 世田谷区（つきまとい）,（東京）世田谷区深沢６丁目でつきまとい　４月２３日夕方,http://this.kiji.is/1156052720257418185?c=134733695793120758
2024/05/28,神奈川県 綾瀬市（つきまとい）,（神奈川）綾瀬市蓼川１丁目付近でつきまとい　５月２７日午後,http://this.kiji.is/1168022629864735377?c=134733695793120758
2024/06/11,埼玉県 杉戸町（つきまとい）,（埼玉）杉戸町高野台南３丁目でつきまとい　６月１０日深夜,http://this.kiji.is/1173150733635011087?c=134733695793120758
2024/04/25,奈良県 明日香村（サル出没）,（奈良）明日香村岡付近でサル出没　４月２５日朝,http://this.kiji.is/1156052665449316731?c=134733695793120758
2024/05/28,北海道 札幌市南区（下半身露出）,（北海道）札幌市南区川沿２条５丁目で下半身露出　５月２５日午後,http://this.kiji.is/1168018522320880086?c=134733695793120758
2024/06/11,和歌山県 新宮市（サル出没）,（和歌山）新宮市三輪崎でサル出没　６月１１日朝,http://this.kiji.is/1173149107952452160?c=134733695793120758
2024/04/25,大阪府 東大阪市（痴漢）,（大阪）東大阪市友井付近で痴漢　４月２５日朝［解決］,http://this.kiji.is/1156047081182986377?c=134733695793120758
2024/05/28,神奈川県 相模原市中央区（全裸）,（神奈川）相模原市中央区淵野辺１丁目で全裸　５月２５日未明,http://this.kiji.is/1168017042134713109?c=134733695793120758
2024/06/11,京都府 宇治市（下半身露出）,（京都）宇治市木幡金草原付近で下半身露出　６月１１日朝,http://this.kiji.is/1173149078185181499?c=134733695793120758
2024/04/25,神奈川県 横浜市南区（部品狙い）,（神奈川）横浜市南区中島町１丁目で部品狙い　４月１５日から２１日,http://this.kiji.is/1156043864685019933?c=134733695793120758
2024/05/28,神奈川県 相模原市中央区（声かけ）,（神奈川）相模原市中央区南橋本４丁目で声かけ　５月２７日夕方,http://this.kiji.is/1168016366763443097?c=134733695793120758
2024/06/11,青森県 三沢市（クマ出没）,（青森）三沢市三川目１丁目でクマ出没　６月１１日朝,http://this.kiji.is/1173148708538581964?c=134733695793120758
2024/04/25,神奈川県 横浜市港北区（下半身露出）,（神奈川）横浜市港北区小机町で下半身露出　４月２０日,http://this.kiji.is/1156040044403851581?c=134733695793120758
2024/05/28,秋田県 由利本荘市（声かけ）,（秋田）由利本荘市で声かけ　５月２０日夜,http://this.kiji.is/1168013119985533719?c=134733695793120758
2024/06/11,宮城県 富谷市（クマ出没）,（宮城）富谷市三ノ関狼沢でクマ出没　６月１０日午後,http://this.kiji.is/1173148123321484205?c=134733695793120758
2024/04/25,福岡県 苅田町（盗撮）,（福岡）苅田町小波瀬２丁目で盗撮の疑い　４月２４日夕方,http://this.kiji.is/1156038703313322042?c=134733695793120758
2024/05/28,埼玉県 さいたま市大宮区（つきまとい）,（埼玉）さいたま市大宮区上小町でつきまとい　５月２７日深夜,http://this.kiji.is/1168010458478248664?c=134733695793120758
2024/06/11,長野県 長野市（クマ出没）,（長野）長野市上ケ屋でクマ出没　６月１１日昼前,http://this.kiji.is/1173147673315820260?c=134733695793120758
2024/04/25,東京都 足立区（下半身露出）,（東京）足立区中川４丁目で下半身露出　４月２３日夜,http://this.kiji.is/1156037227993071808?c=134733695793120758
2024/05/28,北海道 札幌市中央区（痴漢）,（北海道）札幌市中央区南５条西１７丁目付近で痴漢　５月２３日深夜,http://this.kiji.is/1168003630046577265?c=134733695793120758
2024/06/11,長野県 飯田市（クマ出没）,（長野）飯田市上村程野でクマ出没　６月１１日朝,http://this.kiji.is/1173147220558594936?c=134733695793120758
2024/04/25,茨城県 日立市（下半身露出）,（茨城）日立市日高町３丁目で下半身露出　４月２４日夕方,http://this.kiji.is/1156033374750360298?c=134733695793120758
2024/05/28,福岡県 福岡市早良区（つきまとい）,（福岡）福岡市早良区小田部１丁目付近でつきまとい　５月２７日夕方,http://this.kiji.is/1168002046150050547?c=134733695793120758
2024/06/11,北海道 天塩町（クマ出没）,（北海道）天塩町ウブシでクマ出没　６月１１日午前,http://this.kiji.is/1173146777770312307?c=134733695793120758
2024/04/25,茨城県 行方市（盗撮）,（茨城）行方市芹沢で盗撮　４月２４日午後,http://this.kiji.is/1156031918855356590?c=134733695793120758
2024/05/28,東京都 足立区（下半身露出）,（東京）足立区中川２丁目で下半身露出　５月２７日夕方,http://this.kiji.is/1168000596146406213?c=134733695793120758
2024/06/11,埼玉県 久喜市（自動車盗）,（埼玉）久喜市葛梅１丁目で自動車盗　６月９日から１０日,http://this.kiji.is/1173146681140035630?c=134733695793120758
2024/04/25,岐阜県 中津川市（通せんぼ）,（岐阜）中津川市中津川付近で通せんぼ　４月２４日夕方,http://this.kiji.is/1156030412373869129?c=134733695793120758
2024/05/28,大分県 大分市（撮影）,（大分）大分市青葉町で撮影　５月２７日夕方,http://this.kiji.is/1167995489868202008?c=134733695793120758
2024/06/11,宮城県 丸森町（クマ出没）,（宮城）丸森町大張川張西風沢でクマ出没　６月１０日夕方,http://this.kiji.is/1173146204226208378?c=134733695793120758
2024/04/25,埼玉県 熊谷市（公然わいせつ）,（埼玉）熊谷市曙町で公然わいせつ類似行為　４月２４日深夜,http://this.kiji.is/1156023828357874297?c=134733695793120758
2024/05/28,山形県 山形市（クマ出没）,（山形）山形市菅沢でクマ出没　５月２７日午後,http://this.kiji.is/1167995400919352188?c=134733695793120758
2024/06/11,岐阜県 飛騨市（クマ出没）,（岐阜）飛騨市河合町小無雁でクマ出没　６月１１日昼,http://this.kiji.is/1173145648136732733?c=134733695793120758
2024/04/25,愛知県 名古屋市守山区（下半身露出）,（愛知）名古屋市守山区花咲台で下半身露出　４月２０日昼過ぎ,http://this.kiji.is/1156020622689386579?c=134733695793120758
2024/05/28,島根県 益田市（クマ出没）,（島根）益田市久々茂町田倉住宅付近でクマ出没　５月２７日夕方［解決］,http://this.kiji.is/1167994211605889999?c=134733695793120758
2024/06/11,千葉県 松戸市（部品狙い）,（千葉）松戸市日暮４丁目で部品狙い　６月１０日,http://this.kiji.is/1173145536010322822?c=134733695793120758
2024/04/25,大阪府 守口市（暴行）,（大阪）守口市大日東町付近で暴行　４月２５日朝,http://this.kiji.is/1156019365517689755?c=134733695793120758
2024/05/28,兵庫県 神戸市長田区（声かけ）,（兵庫）神戸市長田区丸山町２丁目付近で声かけ　５月２７日夕方［解決］,http://this.kiji.is/1167993634491810374?c=134733695793120758
2024/06/11,千葉県 松戸市（車上狙い）,（千葉）松戸市緑ケ丘２丁目で車上狙い　６月１０日,http://this.kiji.is/1173144632570085578?c=134733695793120758
2024/04/25,山口県 宇部市（撮影）,（山口）宇部市上条４丁目付近で撮影　４月１６日午後,http://this.kiji.is/1155999176545682343?c=134733695793120758
2024/05/28,山口県 光市（サル出没）,（山口）光市虹ケ丘５丁目付近でサル出没　５月２７日昼,http://this.kiji.is/1167993087135744216?c=134733695793120758
2024/06/11,栃木県 足利市（イノシシ出没）,（栃木）足利市松田町でイノシシ出没　６月１１日昼前,http://this.kiji.is/1173143986183045535?c=134733695793120758
2024/04/25,埼玉県 さいたま市大宮区（声かけ）,（埼玉）さいたま市大宮区大成町１丁目で声かけ　４月２４日朝,http://this.kiji.is/1155998265310953977?c=134733695793120758
2024/05/28,山梨県 北杜市（クマ出没）,（山梨）北杜市大泉町西井出石堂でクマ出没　５月２７日夕方,http://this.kiji.is/1167991945832432023?c=134733695793120758
2024/06/11,島根県 雲南市（クマ出没）,（島根）雲南市加茂町大西でクマ出没　６月１０日深夜,http://this.kiji.is/1173143428100964712?c=134733695793120758
2024/04/25,埼玉県 さいたま市南区（卑わいな声かけ）,（埼玉）さいたま市南区文蔵１丁目で卑わいな声かけ類似行為　４月２４日夜,http://this.kiji.is/1155997620946747895?c=134733695793120758
2024/05/28,大阪府 松原市（自慰行為）,（大阪）松原市三宅中８丁目付近で自慰行為　５月２７日夜,http://this.kiji.is/1167991445059371421?c=134733695793120758
2024/06/11,神奈川県 二宮町（バイク盗）,（神奈川）二宮町一色でバイク盗　６月６日,http://this.kiji.is/1173143332844765219?c=134733695793120758
2024/04/25,兵庫県 西宮市（粗暴行為）,（兵庫）西宮市上葭原町付近で粗暴行為　４月２４日夕方,http://this.kiji.is/1155996754473452310?c=134733695793120758
2024/05/28,長野県 上田市（クマ出没）,（長野）上田市真田町長角間でクマ出没　５月２７日夕方,http://this.kiji.is/1167990999966695450?c=134733695793120758
2024/06/11,島根県 雲南市（クマ出没）,（島根）雲南市三刀屋町里坊でクマ出没　６月１０日夕方,http://this.kiji.is/1173142911521636510?c=134733695793120758
2024/04/25,兵庫県 神戸市西区（盗撮）,（兵庫）神戸市西区糀台５丁目付近で盗撮の疑い　４月２４日夕方,http://this.kiji.is/1155995388295004770?c=134733695793120758
2024/05/28,北海道 別海町（クマ出没）,（北海道）別海町奥行でクマ出没　５月２７日昼,http://this.kiji.is/1167989709797196579?c=134733695793120758
2024/06/11,千葉県 富里市（部品狙い）,（千葉）富里市御料で部品狙い　６月１０日,http://this.kiji.is/1173142601051095947?c=134733695793120758
2024/04/25,大阪府 守口市（下半身露出）,（大阪）守口市大久保町３丁目で下半身露出　４月２５日早朝,http://this.kiji.is/1155994634087317948?c=134733695793120758
2024/05/28,兵庫県 川西市（下半身露出）,（兵庫）川西市多田桜木１丁目付近で下半身露出　５月２７日昼,http://this.kiji.is/1167989313263354249?c=134733695793120758
2024/06/11,福島県 二本松市（クマ出没）,（福島）二本松市立石でクマ出没　６月１１日午前,http://this.kiji.is/1173142376256078350?c=134733695793120758
2024/04/25,北海道 根室市（クマ出没）,（北海道）根室市落石西でクマ出没　４月２４日夜,http://this.kiji.is/1155983046469157429?c=134733695793120758
2024/05/28,岐阜県 飛騨市（クマ出没）,（岐阜）飛騨市神岡町横山でクマ出没　５月２７日午後,http://this.kiji.is/1167988767252578752?c=134733695793120758
2024/06/11,千葉県 成田市（バイク盗）,（千葉）成田市馬橋でバイク盗　６月１０日,http://this.kiji.is/1173141959016628466?c=134733695793120758
2024/04/25,山口県 岩国市（クマ出没）,（山口）岩国市美和町阿賀片山でクマ出没　４月２４日夕方,http://this.kiji.is/1155982220417892818?c=134733695793120758
2024/05/28,兵庫県 西宮市（わいせつ行為）,（兵庫）西宮市でわいせつ行為　５月２７日夜,http://this.kiji.is/1167988014924169937?c=134733695793120758
2024/06/11,福島県 二本松市（クマ出没）,（福島）二本松市山田でクマ出没の痕跡　６月１０日早朝,http://this.kiji.is/1173141698764587447?c=134733695793120758
2024/04/25,大阪府 箕面市（つきまとい）,（大阪）箕面市箕面５丁目付近でつきまとい　４月２４日夜,http://this.kiji.is/1155981101551534796?c=134733695793120758
2024/05/28,神奈川県 厚木市（暴行）,（神奈川）厚木市のバス内で暴行　５月２６日夕方,http://this.kiji.is/1167987411341001061?c=134733695793120758
2024/06/11,岐阜県 岐阜市（つきまとい）,（岐阜）岐阜市水海道２丁目でつきまとい　６月１０日午後,http://this.kiji.is/1173141063419150580?c=134733695793120758
2024/04/25,大阪府 豊中市（下半身露出）,（大阪）豊中市上野西３丁目付近で下半身露出　４月２５日未明,http://this.kiji.is/1155979823760932995?c=134733695793120758
2024/05/28,神奈川県 横浜市中区（のぞき）,（神奈川）横浜市中区本郷町２丁目付近でのぞき　５月２７日夕方,http://this.kiji.is/1167986201087803463?c=134733695793120758
2024/06/11,兵庫県 養父市（クマ出没）,（兵庫）養父市八鹿町伊佐付近でクマ出没　６月１１日午後,http://this.kiji.is/1173140429111346174?c=134733695793120758
2024/04/25,東京都 世田谷区（下半身露出）,（東京）世田谷区池尻３丁目で下半身露出　４月２５日未明,http://this.kiji.is/1155979002729579164?c=134733695793120758
2024/05/28,島根県 雲南市（クマ出没）,（島根）雲南市三刀屋町多久和上口一でクマ出没　５月２７日夕方,http://this.kiji.is/1167985528778195471?c=134733695793120758
2024/06/11,山口県 周南市（クマ出没）,（山口）周南市須万でクマ出没　６月１１日昼前,http://this.kiji.is/1173139914484613683?c=134733695793120758
2024/04/25,東京都 府中市（下半身露出）,（東京）府中市白糸台６丁目で下半身露出　４月２４日夜,http://this.kiji.is/1155977206322708678?c=134733695793120758
2024/05/28,神奈川県 相模原市南区（声かけ）,（神奈川）相模原市南区上鶴間本町４丁目で声かけ　５月２４日夕方,http://this.kiji.is/1167984111341518985?c=134733695793120758
2024/06/11,大分県 竹田市（声かけ）,（大分）竹田市直入町長湯で声かけ　６月７日夕方,http://this.kiji.is/1173139638999270295?c=134733695793120758
2024/04/24,東京都 狛江市（つきまとい）,（東京）狛江市猪方２丁目でつきまとい　４月２４日夕方,http://this.kiji.is/1155879327400428064?c=134733695793120758
2024/05/28,栃木県 日光市（クマ出没）,（栃木）日光市上三依でクマ出没　５月２７日昼過ぎ,http://this.kiji.is/1167983862963077712?c=134733695793120758
2024/06/11,山口県 周南市（クマ出没）,（山口）周南市原でクマ出没　６月１０日夜,http://this.kiji.is/1173139409797988436?c=134733695793120758
2024/04/24,福島県 会津若松市（クマ出没）,（福島）会津若松市湊町静潟でクマ出没　４月２４日朝,http://this.kiji.is/1155878078277042487?c=134733695793120758
2024/05/28,神奈川県 相模原市南区（痴漢）,（神奈川）相模原市南区上鶴間本町４丁目付近で痴漢　５月２７日夕方,http://this.kiji.is/1167982450821235286?c=134733695793120758
2024/06/11,岩手県 岩手町（クマ出没）,（岩手）岩手町五日市第１０地割でクマ出没　６月１１日午前,http://this.kiji.is/1173138446208958819?c=134733695793120758
2024/04/24,大阪府 八尾市（声かけ）,（大阪）八尾市明美町２丁目付近で声かけ　４月２４日昼過ぎ,http://this.kiji.is/1155876122836255021?c=134733695793120758
2024/05/28,山口県 周南市（クマ出没）,（山口）周南市清光台町でクマ出没　５月２７日午後,http://this.kiji.is/1167982194126668767?c=134733695793120758
2024/06/11,岩手県 岩手町（クマ出没）,（岩手）岩手町子抱第１１地割でクマ出没　６月１１日朝,http://this.kiji.is/1173137842397021140?c=134733695793120758
2024/04/24,秋田県 由利本荘市（盗撮）,（秋田）由利本荘市の列車内で盗撮の疑い　４月１８日夜［解決］,http://this.kiji.is/1155874406618415605?c=134733695793120758
2024/05/28,埼玉県 東松山市（衣服掴み）,（埼玉）東松山市箭弓町２丁目で衣服掴み　５月２７日夜,http://this.kiji.is/1167981383151403075?c=134733695793120758
2024/06/11,熊本県 上天草市（つきまとい）,（熊本）上天草市大矢野町登立でつきまとい　６月１０日夕方,http://this.kiji.is/1173137718843654644?c=134733695793120758
2024/04/24,神奈川県 相模原市南区（痴漢）,（神奈川）相模原市南区相南で痴漢　４月２４日夕方,http://this.kiji.is/1155863560992932255?c=134733695793120758
2024/05/28,岩手県 大槌町（クマ出没）,（岩手）大槌町吉里吉里第２１地割付近でクマ出没　５月２７日夕方,http://this.kiji.is/1167980607434441498?c=134733695793120758
2024/06/11,岩手県 北上市（クマ出没）,（岩手）北上市和賀町岩崎新田１０地割付近でクマ出没　６月１１日朝,http://this.kiji.is/1173137187056223198?c=134733695793120758
2024/04/24,広島県 竹原市（暴行）,（広島）竹原市竹原町で暴行　４月２２日［解決］,http://this.kiji.is/1155862646978560055?c=134733695793120758
2024/05/28,長野県 軽井沢町（クマ出没）,（長野）軽井沢町軽井沢でクマ出没　５月２７日夕方,http://this.kiji.is/1167979722313319409?c=134733695793120758
2024/06/11,京都府 福知山市（風呂場のぞき）,（京都）福知山市堀付近で風呂場のぞき　６月１０日深夜,http://this.kiji.is/1173136955995898033?c=134733695793120758
2024/04/24,愛媛県 松山市（痴漢）,（愛媛）松山市高岡町で痴漢　４月１８日夕方,http://this.kiji.is/1155861494837969421?c=134733695793120758
2024/05/28,埼玉県 さいたま市南区（下半身露出）,（埼玉）さいたま市南区文蔵２丁目で下半身露出　５月２７日深夜,http://this.kiji.is/1167979553015300650?c=134733695793120758
2024/06/11,岩手県 北上市（クマ出没）,（岩手）北上市和賀町竪川目１地割付近でクマ出没　６月１１日朝,http://this.kiji.is/1173136530790728384?c=134733695793120758
2024/04/24,愛媛県 松山市（痴漢）,（愛媛）松山市別府町で痴漢　４月２０日昼前,http://this.kiji.is/1155860937405628531?c=134733695793120758
2024/05/28,大阪府 八尾市（刃物所持）,（大阪）八尾市太田５丁目付近で刃物所持の疑い　５月２８日朝［解決］,http://this.kiji.is/1167978510645526703?c=134733695793120758
2024/06/11,岩手県 北上市（クマ出没）,（岩手）北上市和賀町竪川目１地割付近でクマ出没　６月１０日夕方,http://this.kiji.is/1173135857140171423?c=134733695793120758
2024/04/24,愛媛県 松前町（つきまとい）,（愛媛）松前町西古泉でつきまとい　４月２２日朝,http://this.kiji.is/1155859886253654899?c=134733695793120758
2024/05/28,富山県 魚津市（クマ出没）,（富山）魚津市下椿でクマ出没の痕跡　５月２７日,http://this.kiji.is/1167978006994420146?c=134733695793120758
2024/06/11,埼玉県 所沢市（下着盗）,（埼玉）所沢市緑町３丁目で下着盗未遂　６月１１日昼前,http://this.kiji.is/1173135524918936316?c=134733695793120758
2024/04/24,愛媛県 新居浜市（下半身露出）,（愛媛）新居浜市郷２丁目で下半身露出　４月２２日深夜,http://this.kiji.is/1155859266047247293?c=134733695793120758
2024/05/28,福岡県 福岡市早良区（サル出没）,（福岡）福岡市早良区重留４丁目付近でサル出没　５月２７日午後,http://this.kiji.is/1167976755075645938?c=134733695793120758
2024/06/11,岩手県 北上市（クマ出没）,（岩手）北上市和賀町後藤２地割でクマ出没　６月１０日夕方,http://this.kiji.is/1173135347419316894?c=134733695793120758
2024/04/24,石川県 金沢市（声かけ）,（石川）金沢市鈴見台１丁目で声かけ　４月２２日夕方［解決］,http://this.kiji.is/1155858442286088942?c=134733695793120758
2024/05/28,岩手県 金ケ崎町（クマ出没）,（岩手）金ケ崎町永沢広本山根でクマ出没　５月２７日夕方,http://this.kiji.is/1167975433312289752?c=134733695793120758
2024/06/11,福井県 越前市（クマ出没）,（福井）越前市文室町でクマ出没　６月１０日午後,http://this.kiji.is/1173134567285031828?c=134733695793120758
2024/04/24,広島県 広島市東区（車上狙い）,（広島）広島市東区二葉の里で車上狙い　４月１８日から２２日,http://this.kiji.is/1155856052823458755?c=134733695793120758
2024/05/28,岩手県 北上市（クマ出没）,（岩手）北上市臥牛７地割でクマ出没　５月２７日午後,http://this.kiji.is/1167974524179645284?c=134733695793120758
2024/06/11,北海道 幌延町（クマ出没）,（北海道）幌延町問寒別でクマ出没　６月９日夜,http://this.kiji.is/1173133099512250906?c=134733695793120758
2024/04/24,広島県 広島市安芸区（バイク破壊）,（広島）広島市安芸区中野東でバイク破壊　４月１８日から１９日,http://this.kiji.is/1155855408016655206?c=134733695793120758
2024/05/28,石川県 金沢市（クマ出没）,（石川）金沢市上辰巳町でクマ出没　５月２７日午後,http://this.kiji.is/1167973329785946134?c=134733695793120758
2024/06/11,秋田県 小坂町（クマ出没）,（秋田）小坂町上向でクマ出没　６月１０日午後,http://this.kiji.is/1173132093332275950?c=134733695793120758
2024/04/24,広島県 広島市中区（車上狙い）,（広島）広島市中区舟入町で車上狙い　４月２０日から２１日,http://this.kiji.is/1155854706915148153?c=134733695793120758
2024/05/28,愛媛県 新居浜市（声かけ）,（愛媛）新居浜市宇高町２丁目で声かけ　５月２４日午後,http://this.kiji.is/1167972525260800321?c=134733695793120758
2024/06/11,神奈川県 大井町（シカ出没）,（神奈川）大井町金手でシカ出没　６月１１日昼過ぎ,http://this.kiji.is/1173131388606874133?c=134733695793120758
2024/04/24,広島県 福山市（車上狙い）,（広島）福山市柳津町で車上狙い　４月２０日から２２日,http://this.kiji.is/1155854077358768601?c=134733695793120758
2024/05/28,山形県 山辺町（クマ出没）,（山形）山辺町畑谷でクマ出没　５月２６日午後,http://this.kiji.is/1167972489269412679?c=134733695793120758
2024/06/11,北海道 大樹町（クマ出没）,（北海道）大樹町尾田付近でクマ出没　６月１１日午前,http://this.kiji.is/1173130886439223449?c=134733695793120758
2024/04/24,大阪府 寝屋川市（不審な格好）,（大阪）寝屋川市八坂町付近で不審な格好　４月２３日夕方,http://this.kiji.is/1155854073762792363?c=134733695793120758
2024/05/28,神奈川県 相模原市南区（痴漢）,（神奈川）相模原市南区相南４丁目付近で痴漢　５月２６日夜,http://this.kiji.is/1167969785679839616?c=134733695793120758
2024/06/11,北海道 広尾町（クマ出没）,（北海道）広尾町トヨイベツ付近でクマ出没　６月１０日朝,http://this.kiji.is/1173130463792332885?c=134733695793120758
2024/04/24,広島県 広島市中区（車上狙い）,（広島）広島市中区流川町で車上狙い　４月２１日午前,http://this.kiji.is/1155853587345293604?c=134733695793120758
2024/05/28,北海道 札幌市豊平区（声かけ）,（北海道）札幌市豊平区月寒中央通４丁目付近で声かけ　５月２７日夕方,http://this.kiji.is/1167967590891880622?c=134733695793120758
2024/06/11,新潟県 村上市（クマ出没）,（新潟）村上市府屋でクマ出没　６月１１日朝,http://this.kiji.is/1173129639777665895?c=134733695793120758
2024/04/24,広島県 広島市安佐南区（自動車破壊）,（広島）広島市安佐南区西原で自動車破壊　４月２２日午後,http://this.kiji.is/1155852902671008576?c=134733695793120758
2024/05/28,大阪府 大阪市淀川区（下半身露出）,（大阪）大阪市淀川区東三国５丁目付近で下半身露出　５月２７日夜,http://this.kiji.is/1167963432692040611?c=134733695793120758
2024/06/11,新潟県 村上市（クマ出没）,（新潟）村上市小谷付近でクマ出没　６月１０日朝,http://this.kiji.is/1173129233291362425?c=134733695793120758
2024/04/24,広島県 広島市佐伯区（刃物所持）,（広島）広島市佐伯区五日市美鈴園で刃物所持の疑い　４月２２日夕方,http://this.kiji.is/1155852702478418344?c=134733695793120758
2024/05/27,青森県 八戸市（クマ出没）,（青森）八戸市田面木前平付近でクマ出没　５月２７日昼過ぎ,http://this.kiji.is/1167824935777320979?c=134733695793120758
2024/06/11,福島県 会津若松市（クマ出没）,（福島）会津若松市一箕町松長２丁目でクマ出没　６月１１日昼前,http://this.kiji.is/1173127687114703214?c=134733695793120758
2024/04/24,静岡県 浜松市中央区（下半身露出）,（静岡）浜松市中央区薬新町で下半身露出　４月２３日夜,http://this.kiji.is/1155851534263714035?c=134733695793120758
2024/05/27,和歌山県 湯浅町（イノシシ出没）,（和歌山）湯浅町栖原でイノシシ出没　５月２７日夜,http://this.kiji.is/1167824207756542659?c=134733695793120758
2024/06/11,福島県 会津若松市（クマ出没）,（福島）会津若松市東山町湯本滝ノ湯でクマ出没　６月１０日午後,http://this.kiji.is/1173126927069954940?c=134733695793120758
2024/04/24,静岡県 藤枝市（金銭授与）,（静岡）藤枝市堀之内で金銭授与　４月２３日夜,http://this.kiji.is/1155850621744923504?c=134733695793120758
2024/05/27,神奈川県 二宮町（声かけ）,（神奈川）二宮町二宮で声かけ　５月２７日昼過ぎ,http://this.kiji.is/1167823781451154360?c=134733695793120758
